,Company Name,Date,Curr Rtg,Industry Type,years
11032,Jones Group Inc/NY,2014-04-10,3,Apparel Design,13.172070610621711
11033,Pinnacle Holdings Inc/Old,2001-02-07,3,Multi Asset Class REIT,0.0
11034,Pinnacle Holdings Inc/Old,2001-05-30,3,Multi Asset Class REIT,0.30664558478271287
11035,Pinnacle Holdings Inc/Old,2001-11-15,4,Multi Asset Class REIT,0.7693518689637706
11036,Pinnacle Holdings Inc/Old,2002-02-07,4,Multi Asset Class REIT,0.9993360575508053
11037,Pinnacle Holdings Inc/Old,2002-03-21,5,Multi Asset Class REIT,1.1143281518443227
11038,Prime Health Corp,2001-02-07,5,,0.0
11039,Union Carbide Corp,2001-02-07,1,Basic & Diversified Chemicals Manufacturing,0.0
11040,Union Carbide Corp,2003-02-28,1,Basic & Diversified Chemicals Manufacturing,2.0561681622483694
11041,Union Carbide Corp,2003-03-13,1,Basic & Diversified Chemicals Manufacturing,2.09176095333922
11042,Union Carbide Corp,2003-12-11,2,Basic & Diversified Chemicals Manufacturing,2.8392095662470824
11043,Union Carbide Corp,2009-04-01,2,Basic & Diversified Chemicals Manufacturing,8.14527334579081
11044,Union Carbide Corp,2009-05-06,2,Basic & Diversified Chemicals Manufacturing,8.241100091035408
11045,Union Carbide Corp,2011-05-11,2,Basic & Diversified Chemicals Manufacturing,10.25346174117196
11046,Union Carbide Corp,2015-12-11,2,Basic & Diversified Chemicals Manufacturing,14.839455977877712
11047,Union Carbide Corp,2017-08-04,2,Basic & Diversified Chemicals Manufacturing,16.487675996084793
11048,Blount Inc,2001-02-09,3,Industrial Machinery Manufacturing,0.0
11049,Blount Inc,2001-10-25,3,Industrial Machinery Manufacturing,0.706380007803035
11050,Blount Inc,2002-02-06,3,Industrial Machinery Manufacturing,0.9911223365298398
11051,Blount Inc,2004-06-04,3,Industrial Machinery Manufacturing,3.315605385463083
11052,Blount Inc,2004-08-09,3,Industrial Machinery Manufacturing,3.4963072479243245
11053,Blount Inc,2005-07-21,3,Industrial Machinery Manufacturing,4.443623072342348
11054,Blount Inc,2015-12-11,3,Industrial Machinery Manufacturing,14.833980163863734
11055,Blount Inc,2016-03-15,3,Industrial Machinery Manufacturing,15.094081329527642
11056,Blount Inc,2017-10-10,3,Industrial Machinery Manufacturing,16.665639951539045
11057,Blount Inc,2020-04-22,3,Other Machinery & Equipment Manufacturing,19.198203933003413
11058,Jack in the Box Inc,2001-02-09,3,Fast Food Restaurants - Owned Store,0.0
11059,Jack in the Box Inc,2003-10-15,3,Fast Food Restaurants - Owned Store,2.6776730528347605
11060,Jack in the Box Inc,2006-11-22,3,Fast Food Restaurants - Owned Store,5.782459598759728
11061,Conectiv LLC,2001-02-12,2,Integrated Utilities,0.0
11062,Conectiv LLC,2002-05-14,2,Integrated Utilities,1.2484855951867595
11063,Conectiv LLC,2003-07-15,2,Integrated Utilities,2.417571887170852
11064,Conectiv LLC,2003-11-24,2,Integrated Utilities,2.778975612093335
11065,Atlantic City Electric Co,2001-02-12,1,Integrated Utilities,0.0
11066,Atlantic City Electric Co,2002-05-14,2,Integrated Utilities,1.2484855951867595
11067,Atlantic City Electric Co,2003-07-15,2,Integrated Utilities,2.417571887170852
11068,Atlantic City Electric Co,2003-11-24,2,Integrated Utilities,2.778975612093335
11069,Atlantic City Electric Co,2006-03-17,2,Integrated Utilities,5.089769125991635
11070,Atlantic City Electric Co,2006-08-07,2,Integrated Utilities,5.481289827990992
11071,Atlantic City Electric Co,2010-04-21,2,Integrated Utilities,9.185678008446443
11072,Atlantic City Electric Co,2010-07-01,2,Integrated Utilities,9.380069405942628
11073,Atlantic City Electric Co,2019-03-01,1,Integrated Electric Utilities,18.045545083061256
11074,Delmarva Power & Light Co,2001-02-12,1,Coal & Lignite Electric - Regulated,0.0
11075,Delmarva Power & Light Co,2002-05-14,1,Coal & Lignite Electric - Regulated,1.2484855951867595
11076,Delmarva Power & Light Co,2003-07-15,1,Coal & Lignite Electric - Regulated,2.417571887170852
11077,Delmarva Power & Light Co,2003-11-07,2,Coal & Lignite Electric - Regulated,2.7324311929745306
11078,Delmarva Power & Light Co,2003-11-24,2,Coal & Lignite Electric - Regulated,2.778975612093335
11079,Delmarva Power & Light Co,2006-03-17,2,Coal & Lignite Electric - Regulated,5.089769125991635
11080,Delmarva Power & Light Co,2006-08-07,2,Coal & Lignite Electric - Regulated,5.481289827990992
11081,Delmarva Power & Light Co,2010-04-21,2,Coal & Lignite Electric - Regulated,9.185678008446443
11082,Delmarva Power & Light Co,2010-07-01,2,Coal & Lignite Electric - Regulated,9.380069405942628
11083,Delmarva Power & Light Co,2019-03-01,1,Fossil Electric - Regulated,18.045545083061256
11084,Utah Power & Light Co,2001-02-13,1,Integrated Utilities,0.0
11085,Maine Employers' Mutual Insurance Co,2001-02-13,2,Property & Casualty Insurance,0.0
11086,Fidelity & Guaranty Insurance Underwriters Inc,2001-02-13,1,Life Insurance,0.0
11087,Fidelity & Guaranty Insurance Underwriters Inc,2002-07-16,1,Life Insurance,1.418235829620047
11088,Fidelity & Guaranty Insurance Underwriters Inc,2004-01-29,1,Life Insurance,2.9569395675475882
11089,Fidelity & Guaranty Insurance Underwriters Inc,2004-04-01,1,Life Insurance,3.129427708987864
11090,Fidelity & Guaranty Insurance Underwriters Inc,2006-06-14,1,Life Insurance,5.330704942606625
11091,Fidelity & Guaranty Insurance Underwriters Inc,2011-07-28,1,Life Insurance,10.450591045675134
11092,PacifiCorp Group Holdings Co,2001-02-13,2,Other Financial Services,0.0
11093,PacifiCorp Group Holdings Co,2001-11-09,2,Other Financial Services,0.7364969848799086
11094,PacifiCorp Group Holdings Co,2005-05-25,2,Other Financial Services,4.276610744916049
11095,Fidelity & Guaranty Insurance Co,2001-02-13,1,Insurance Brokers,0.0
11096,Fidelity & Guaranty Insurance Co,2002-07-16,1,Insurance Brokers,1.418235829620047
11097,Fidelity & Guaranty Insurance Co,2003-11-17,1,Insurance Brokers,2.757072356037427
11098,Fidelity & Guaranty Insurance Co,2004-01-29,1,Insurance Brokers,2.9569395675475882
11099,Fidelity & Guaranty Insurance Co,2004-04-01,1,Insurance Brokers,3.129427708987864
11100,Fidelity & Guaranty Insurance Co,2006-06-14,1,Insurance Brokers,5.330704942606625
11101,Fidelity & Guaranty Insurance Co,2011-07-28,1,Insurance Brokers,10.450591045675134
11102,Lubrizol Advanced Materials Inc,2001-02-13,3,Specialty Chemicals Manufacturing,0.0
11103,Lubrizol Advanced Materials Inc,2004-04-16,3,Specialty Chemicals Manufacturing,3.170496314092692
11104,Bank United Corp,2001-02-13,2,Banks,0.0
11105,Seaboard Surety Co,2001-02-13,1,Property & Casualty Insurance,0.0
11106,Seaboard Surety Co,2001-09-20,1,Property & Casualty Insurance,0.5996016345304832
11108,Seaboard Surety Co,2002-05-16,1,Property & Casualty Insurance,1.251223502193748
11109,Seaboard Surety Co,2002-07-16,1,Property & Casualty Insurance,1.418235829620047
11110,Seaboard Surety Co,2003-11-17,1,Property & Casualty Insurance,2.757072356037427
11111,Seaboard Surety Co,2004-01-29,1,Property & Casualty Insurance,2.9569395675475882
11112,Seaboard Surety Co,2004-04-01,1,Property & Casualty Insurance,3.129427708987864
11113,Seaboard Surety Co,2006-06-14,1,Property & Casualty Insurance,5.330704942606625
11114,Pacificorp Capital I,2001-02-13,1,Other Financial Services,0.0
11115,Pacificorp Capital I,2001-11-09,1,Other Financial Services,0.7364969848799086
11116,Pacificorp Capital I,2005-05-25,1,Other Financial Services,4.276610744916049
11117,PacifiCorp,2001-02-13,1,Electricity Networks,0.0
11118,PacifiCorp,2001-11-09,1,Electricity Networks,0.7364969848799086
11119,PacifiCorp,2005-05-25,1,Electricity Networks,4.276610744916049
11120,PacifiCorp,2006-03-06,1,Electricity Networks,5.056914241907774
11121,PacifiCorp,2008-09-18,1,Electricity Networks,7.59495403738612
11122,PacifiCorp,2016-02-19,1,Electricity Networks,15.014682026324977
11123,Dynamic Details Inc,2001-02-14,3,Printed Circuit Boards (PCB),0.0
11124,Dynamic Details Inc,2001-10-11,3,Printed Circuit Boards (PCB),0.6543597746702533
11125,Dynamic Details Inc,2002-05-02,3,Printed Circuit Boards (PCB),1.2101548970889202
11126,Dynamic Details Inc,2002-11-04,4,Printed Circuit Boards (PCB),1.7194056003887828
11127,Dynamic Details Inc,2003-03-06,5,Printed Circuit Boards (PCB),2.0534302552413806
11128,Minorplanet Systems USA Inc,2001-02-14,5,Wireless Telecommunications Equipment,0.0
11129,Allied Holdings Inc,2001-02-14,3,Logistics Services,0.0
11130,Allied Holdings Inc,2001-04-20,3,Logistics Services,0.177963955454253
11131,Allied Holdings Inc,2001-10-26,3,Logistics Services,0.695428379775081
11132,Allied Holdings Inc,2002-02-27,3,Logistics Services,1.034928848641656
11133,Allied Holdings Inc,2005-04-20,3,Logistics Services,4.178046092664463
11134,Allied Holdings Inc,2005-05-11,4,Logistics Services,4.235542139811221
11135,Allied Holdings Inc,2005-06-10,4,Logistics Services,4.317679350020876
11136,Allied Holdings Inc,2005-08-01,5,Logistics Services,4.460050514384279
11137,Bayou Steel Corp/Old,2001-02-14,3,Steel Producers,0.0
11138,Bayou Steel Corp/Old,2001-05-08,3,Steel Producers,0.22724628158004614
11139,Bayou Steel Corp/Old,2002-09-12,4,Steel Producers,1.574296529018392
11140,Bayou Steel Corp/Old,2002-11-21,5,Steel Producers,1.7659500195075875
11141,Essendant Co,2001-02-14,3,Other Wholesalers,0.0
11142,New Cingular Wireless Services Inc,2001-02-15,2,Wireless Service Providers,0.0
11143,New Cingular Wireless Services Inc,2004-01-22,2,Wireless Service Providers,2.932298404484692
11144,New Cingular Wireless Services Inc,2004-02-17,2,Wireless Service Providers,3.003483986666393
11145,New Cingular Wireless Services Inc,2004-10-27,1,Wireless Service Providers,3.6961744594344856
11146,New Cingular Wireless Services Inc,2006-01-13,1,Wireless Service Providers,4.909067263530394
11147,New Cingular Wireless Services Inc,2007-01-02,1,Wireless Service Providers,5.878286344004326
11148,Popeyes Louisiana Kitchen Inc,2001-02-15,3,Fast Food Restaurants,0.0
11149,Popeyes Louisiana Kitchen Inc,2003-07-16,3,Fast Food Restaurants,2.4120960731568752
11150,Popeyes Louisiana Kitchen Inc,2003-08-18,4,Fast Food Restaurants,2.502447004387496
11151,Popeyes Louisiana Kitchen Inc,2003-08-25,3,Fast Food Restaurants,2.5216123534364154
11152,Popeyes Louisiana Kitchen Inc,2005-04-19,3,Fast Food Restaurants,4.172570278650486
11153,Popeyes Louisiana Kitchen Inc,2011-09-22,3,Fast Food Restaurants,10.598438024052513
11154,Empire District Electric Trust I,2001-02-15,1,Integrated Utilities,0.0
11155,Empire District Electric Trust II,2001-02-15,1,,0.0
11156,Terayon Communication Systems Inc,2001-02-15,3,Communications Equipment,0.0
11157,Greif Inc,2001-02-16,3,Metal Containers Manufacturing,0.0
11158,Greif Inc,2005-01-20,3,Metal Containers Manufacturing,3.92615864802152
11159,Greif Inc,2013-09-20,3,Metal Containers Manufacturing,12.591634325140147
11160,Greif Inc,2019-01-28,3,Metal Containers Manufacturing,17.946980430809667
11161,Greif Inc,2021-01-25,3,Metal Containers Manufacturing,19.940176731897303
11162,Eaton ETN Offshore Ltd,2001-02-16,1,Power Transmission & Distribution Equipment Manufacturing,0.0
11163,BWAY Corp,2001-02-16,3,Containers & Packaging Manufacturing,0.0
11164,BWAY Corp,2001-06-08,3,Containers & Packaging Manufacturing,0.30664558478271287
11165,BWAY Corp,2010-03-30,3,Containers & Packaging Manufacturing,9.114492426264741
11166,BWAY Corp,2010-05-13,3,Containers & Packaging Manufacturing,9.234960334572236
11167,BWAY Corp,2010-10-21,3,Containers & Packaging Manufacturing,9.675763362697385
11168,BWAY Corp,2012-10-05,3,Containers & Packaging Manufacturing,11.633366872694168
11169,BWAY Corp,2012-10-17,3,Containers & Packaging Manufacturing,11.66622175677803
11170,BWAY Corp,2012-12-03,3,Containers & Packaging Manufacturing,11.79490338610649
11171,BWAY Corp,2013-01-04,3,Containers & Packaging Manufacturing,11.882516410330123
11172,BWAY Corp,2014-07-31,3,Containers & Packaging Manufacturing,13.451337125334538
11173,BWAY Corp,2020-12-09,3,Containers & Packaging Manufacturing,19.81149510256884
11174,Leiner Health Products Inc/Old,2001-02-16,3,Specialty Pharmaceuticals,0.0
11175,Leiner Health Products Inc/Old,2001-07-02,5,Specialty Pharmaceuticals,0.37235535295043704
11176,Eaton Corp,2001-02-16,1,Industrial Machinery Manufacturing,0.0
11177,Eaton Corp,2003-04-15,1,Industrial Machinery Manufacturing,2.157470721506944
11178,Eaton Corp,2003-06-24,1,Industrial Machinery Manufacturing,2.3491242119961395
11179,Eaton Corp,2005-06-14,1,Industrial Machinery Manufacturing,4.323155164034853
11180,Eaton Corp,2007-12-20,1,Industrial Machinery Manufacturing,6.839291703457292
11181,Eaton Corp,2008-03-06,1,Industrial Machinery Manufacturing,7.050110542995407
11182,Eaton Corp,2009-01-30,1,Industrial Machinery Manufacturing,7.953619855301615
11183,Rochester Gas & Electric Corp,2001-02-20,1,Integrated Utilities,0.0
11184,Rochester Gas & Electric Corp,2002-03-29,2,Integrated Utilities,1.10063861680938
11185,Rochester Gas & Electric Corp,2009-01-29,2,Integrated Utilities,7.939930320266672
11186,Rochester Gas & Electric Corp,2009-04-09,2,Integrated Utilities,8.131583810755867
11187,Rochester Gas & Electric Corp,2012-04-24,2,Integrated Utilities,11.1733984955201
11188,Rochester Gas & Electric Corp,2012-10-15,2,Integrated Utilities,11.6497943147361
11189,Rochester Gas & Electric Corp,2012-11-28,2,Integrated Utilities,11.770262223043595
11190,Rochester Gas & Electric Corp,2016-04-22,1,Integrated Utilities,15.168004818716332
11191,Springs Industries Inc,2001-02-20,2,Textile Products Manufacturing,0.0
11192,Springs Industries Inc,2001-09-06,2,Textile Products Manufacturing,0.5421055873837245
11194,Springs Industries Inc,2013-05-15,3,Textile Products Manufacturing,12.230230600217665
11195,Roma Restaurant Holdings Inc,2001-02-21,3,Fast Food Restaurants,0.0
11196,Roma Restaurant Holdings Inc,2001-06-15,3,Fast Food Restaurants,0.3121213987966899
11197,Roma Restaurant Holdings Inc,2002-02-08,3,Fast Food Restaurants,0.9637432664599547
11198,Roma Restaurant Holdings Inc,2002-04-09,3,Fast Food Restaurants,1.128017686879265
11199,Roma Restaurant Holdings Inc,2002-05-16,4,Fast Food Restaurants,1.2293202461378399
11200,Roma Restaurant Holdings Inc,2002-07-16,5,Fast Food Restaurants,1.396332573564139
11201,Doral International Inc,2001-02-21,3,Hotels (excluding Casino Hotels) & Motels,0.0
11202,Covad Communications Group Inc,2001-02-21,3,Wireline Internet Service Providers - Telecommunications,0.0
11203,Covad Communications Group Inc,2001-03-29,4,Wireline Internet Service Providers - Telecommunications,0.09856465225158627
11204,Covad Communications Group Inc,2001-08-07,4,Wireline Internet Service Providers - Telecommunications,0.4572304701670808
11205,Covad Communications Group Inc,2001-08-16,5,Wireline Internet Service Providers - Telecommunications,0.48187163322997734
11206,Merrill Corp,2001-02-21,3,Printing Services,0.0
11207,Merrill Corp,2001-04-25,3,Printing Services,0.172488141440276
11208,Merrill Corp,2001-05-02,5,Printing Services,0.19165349048919555
11209,Doskocil Manufacturing Co Inc,2001-02-22,4,Pet & Pet Supplies Stores,0.0
11210,Doskocil Manufacturing Co Inc,2001-04-12,5,Pet & Pet Supplies Stores,0.13415744334243687
11211,Villanova Insurance Co,2001-02-22,1,,0.0
11212,Villanova Insurance Co,2001-03-01,1,,0.019165349048919554
11213,Villanova Insurance Co,2002-02-14,2,,0.9774328014948972
11214,Villanova Insurance Co,2002-02-22,3,,0.9993360575508052
11215,Villanova Insurance Co,2002-04-02,5,,1.106114430823357
11216,Legion Indemnity Co,2001-02-22,1,,0.0
11217,Legion Indemnity Co,2001-03-01,1,,0.019165349048919554
11218,Legion Indemnity Co,2002-02-14,2,,0.9774328014948972
11219,Legion Indemnity Co,2002-02-22,3,,0.9993360575508052
11220,Legion Indemnity Co,2002-04-02,4,,1.106114430823357
11221,Legion Indemnity Co,2002-09-20,5,,1.574296529018392
11222,Sunglass Hut International Inc,2001-02-22,3,Optical Goods Stores,0.0
11223,Legion Insurance Co,2001-02-22,1,Property & Casualty Insurance,0.0
11224,Legion Insurance Co,2001-03-01,1,Property & Casualty Insurance,0.019165349048919554
11225,Legion Insurance Co,2002-02-14,2,Property & Casualty Insurance,0.9774328014948972
11226,Legion Insurance Co,2002-02-22,3,Property & Casualty Insurance,0.9993360575508052
11227,Legion Insurance Co,2002-04-02,5,Property & Casualty Insurance,1.106114430823357
11228,Vornado Realty LP,2001-02-23,2,Office REIT,0.0
11229,Vornado Realty LP,2001-05-29,2,Office REIT,0.26010116566390823
11230,Vornado Realty LP,2010-10-11,2,Office REIT,9.62921894357858
11231,Vornado Realty LP,2011-03-16,2,Office REIT,10.056332436668788
11232,Vornado Realty LP,2016-11-01,2,Office REIT,15.688207150044148
11233,Vornado Realty LP,2017-01-25,2,Office REIT,15.92092924563817
11234,Vornado Realty LP,2019-04-22,2,Office REIT,18.15779927034778
11235,Vornado Realty LP,2019-05-15,2,Office REIT,18.220771131508517
11236,XL Specialty Insurance Co,2001-02-23,1,Property & Casualty Reinsurance,0.0
11237,XL Specialty Insurance Co,2003-10-17,1,Property & Casualty Reinsurance,2.6448181687508985
11238,XL Specialty Insurance Co,2004-01-14,1,Property & Casualty Reinsurance,2.8884918923728757
11239,XL Specialty Insurance Co,2005-09-20,1,Property & Casualty Reinsurance,4.572304701670808
11240,XL Specialty Insurance Co,2005-11-28,1,Property & Casualty Reinsurance,4.761220285153015
11241,XL Specialty Insurance Co,2008-07-03,1,Property & Casualty Reinsurance,7.3567561277781195
11242,XL Specialty Insurance Co,2008-08-05,1,Property & Casualty Reinsurance,7.447107059008741
11243,XL Specialty Insurance Co,2008-12-15,1,Property & Casualty Reinsurance,7.808510783931224
11244,XL Specialty Insurance Co,2013-10-30,1,Property & Casualty Reinsurance,12.681985256370767
