,Company Name,Date,Curr Rtg,Industry Type,years,Year,GDP,PX_LAST
4319,KNB Holdings Corp,2020-04-17,4,Unknown,3.066455847827129,2020,-0.022404253468248925,0.1827724873267209
4320,Ascent Resources Utica Holdings LLC,2020-02-03,3,Crude Oil & Natural Gas Exploration & Production,2.869326543323956,2020,-0.022404253468248925,0.1827724873267209
4321,Ascent Resources Utica Holdings LLC,2020-03-30,4,Crude Oil & Natural Gas Exploration & Production,3.0226493357153124,2020,-0.022404253468248925,0.1827724873267209
4322,Ascent Resources Utica Holdings LLC,2020-09-11,4,Crude Oil & Natural Gas Exploration & Production,3.4744039918684164,2020,-0.022404253468248925,0.1827724873267209
4323,Ascent Resources Utica Holdings LLC,2020-10-08,5,Crude Oil & Natural Gas Exploration & Production,3.548327481057106,2020,-0.022404253468248925,0.1827724873267209
4324,DXC Technology Co,2020-07-02,2,Information Technology (IT) Services - Commercial,3.304653757435129,2020,-0.022404253468248925,0.1827724873267209
4325,New Home Co Inc/The,2020-03-18,3,Homebuilding,3.0336009637432664,2020,-0.022404253468248925,0.1827724873267209
4326,New Home Co Inc/The,2020-11-24,3,Homebuilding,3.7208156224973816,2020,-0.022404253468248925,0.1827724873267209
4327,Summit Midstream Partners Holdings LLC,2020-06-05,4,Midstream - Oil & Gas,3.263585152330301,2020,-0.022404253468248925,0.1827724873267209
4328,Summit Midstream Partners Holdings LLC,2020-06-23,4,Midstream - Oil & Gas,3.3128674784560945,2020,-0.022404253468248925,0.1827724873267209
4329,Summit Midstream Partners Holdings LLC,2020-08-05,4,Midstream - Oil & Gas,3.4305974797566003,2020,-0.022404253468248925,0.1827724873267209
4330,Summit Midstream Partners Holdings LLC,2020-10-01,4,Midstream - Oil & Gas,3.586658179154945,2020,-0.022404253468248925,0.1827724873267209
4331,Summit Midstream Partners Holdings LLC,2020-11-17,5,Midstream - Oil & Gas,3.715339808483405,2020,-0.022404253468248925,0.1827724873267209
4332,Cyxtera DC Holdings Inc,2020-03-26,4,Data Centers,3.074669568848094,2020,-0.022404253468248925,0.1827724873267209
4335,Contura Energy Inc,2020-06-02,4,Coal Support Services,3.274536780358255,2020,-0.022404253468248925,0.1827724873267209
4336,Avantor Inc,2020-08-06,3,Life Science Equipment Manufacturing,3.4552386428194968,2020,-0.022404253468248925,0.1827724873267209
4337,VIP Cinema Holdings Inc,2020-02-24,5,Office Furniture Manufacturing,3.041814684764232,2020,-0.022404253468248925,0.1827724873267209
4338,Tribe Buyer LLC,2020-03-20,3,Architectural Services,3.1485930580367834,2020,-0.022404253468248925,0.1827724873267209
4339,Tribe Buyer LLC,2020-05-08,4,Architectural Services,3.2827505013792204,2020,-0.022404253468248925,0.1827724873267209
4340,Daseke Inc,2020-03-26,3,Logistics Services,3.181447942120646,2020,-0.022404253468248925,0.1827724873267209
4341,Electro Rent Corp,2020-10-05,3,Industrial Rental Services,3.737243064539313,2020,-0.022404253468248925,0.1827724873267209
4342,Silversea Cruise Holding Ltd,2020-03-10,3,Cruise Lines,3.1650205000787146,2020,-0.022404253468248925,0.1827724873267209
4343,Optiv Inc,2020-03-27,5,Security Software,3.2143028262045084,2020,-0.022404253468248925,0.1827724873267209
4344,Dexko Global Inc,2020-05-06,3,Auto Parts Manufacturing,2.8611128223029905,2020,-0.022404253468248925,0.1827724873267209
4345,Great Lakes Gas Transmission LP,2020-06-11,2,Dry Natural Gas Pipelines,2.9788428236034963,2020,-0.022404253468248925,0.1827724873267209
4346,Envision Healthcare Corp/CO,2020-04-28,5,Health Care Services,2.872064450330945,2020,-0.022404253468248925,0.1827724873267209
4347,Sabre Corp,2020-02-26,3,Data & Transaction Processors,2.7543344490304387,2020,-0.022404253468248925,0.1827724873267209
4348,Sabre Corp,2020-03-10,3,Data & Transaction Processors,2.789927240121289,2020,-0.022404253468248925,0.1827724873267209
4349,Sabre Corp,2020-04-13,3,Data & Transaction Processors,2.8830160783588985,2020,-0.022404253468248925,0.1827724873267209
4350,Sabre Corp,2020-08-20,3,Data & Transaction Processors,3.236206082260416,2020,-0.022404253468248925,0.1827724873267209
4351,Eagleclaw Midstream Ventures LLC,2020-03-19,3,Midstream - Oil & Gas,2.8173063101911744,2020,-0.022404253468248925,0.1827724873267209
4354,Ilpea Parent Inc,2020-06-23,3,Plumbing Fixtures Manufacturing,3.1239518949738874,2020,-0.022404253468248925,0.1827724873267209
4355,ASP MCS Acquisition Corp,2020-06-18,5,Real Estate Services,3.129427708987864,2020,-0.022404253468248925,0.1827724873267209
4356,Mid-Atlantic Interstate Transmission LLC,2020-07-23,2,Electric Distribution,3.225254454232462,2020,-0.022404253468248925,0.1827724873267209
4357,Mid-Atlantic Interstate Transmission LLC,2020-10-30,3,Electric Distribution,3.496307247924324,2020,-0.022404253468248925,0.1827724873267209
4358,Mid-Atlantic Interstate Transmission LLC,2020-11-24,3,Electric Distribution,3.564754923099037,2020,-0.022404253468248925,0.1827724873267209
4359,Navico Inc,2020-04-14,4,Industrial Electronics Equipment Manufacturing,2.9514637535336115,2020,-0.022404253468248925,0.1827724873267209
4360,Navico Inc,2020-10-01,4,Industrial Electronics Equipment Manufacturing,3.4169079447216575,2020,-0.022404253468248925,0.1827724873267209
4361,Transcendia Holdings Inc,2020-04-14,4,Plastic Products Manufacturing,2.9624153815615655,2020,-0.022404253468248925,0.1827724873267209
4362,Keystone Acquisition Corp,2020-10-07,3,Investment Holding Companies,3.452500735812508,2020,-0.022404253468248925,0.1827724873267209
4363,A2Z Wireless Holdings Inc,2020-03-17,3,Investment Companies,2.951463753533611,2020,-0.022404253468248925,0.1827724873267209
4364,A2Z Wireless Holdings Inc,2020-06-18,3,Investment Companies,3.2060891051835423,2020,-0.022404253468248925,0.1827724873267209
4365,Alliance Resource Partners LP,2020-03-27,3,Thermal Coal Mining,2.9815807306104847,2020,-0.022404253468248925,0.1827724873267209
4366,Alliance Resource Partners LP,2020-09-14,3,Thermal Coal Mining,3.4497628288055195,2020,-0.022404253468248925,0.1827724873267209
4367,Specialty Building Products Holdings LLC,2020-03-27,3,Building Materials Dealers,2.4914953763595418,2020,-0.022404253468248925,0.1827724873267209
4368,Odyssey Logistics & Technology Corp,2020-05-05,3,Logistics Services,2.6229149126949904,2020,-0.022404253468248925,0.1827724873267209
4369,Caesars Resort Collection LLC,2020-04-30,3,Casinos,2.6119632846670364,2020,-0.022404253468248925,0.1827724873267209
4370,Caesars Resort Collection LLC,2020-06-17,3,Casinos,2.7433828210024847,2020,-0.022404253468248925,0.1827724873267209
4371,Pasha Group/The,2020-09-23,3,Logistics Services,3.0253872427223008,2020,-0.022404253468248925,0.1827724873267209
4372,BCP Renaissance Parent LLC,2020-05-29,3,Midstream - Oil & Gas,2.7105279369186226,2020,-0.022404253468248925,0.1827724873267209
4373,Traverse Midstream Partners LLC,2020-05-29,3,Midstream - Oil & Gas,2.713265843925611,2020,-0.022404253468248925,0.1827724873267209
4374,Hanjin International Corp,2020-03-06,3,Logistics Services,2.4914953763595418,2020,-0.022404253468248925,0.1827724873267209
4375,Hanjin International Corp,2020-04-17,4,Logistics Services,2.606487470653059,2020,-0.022404253468248925,0.1827724873267209
4376,Hanjin International Corp,2020-09-18,4,Logistics Services,3.028125149729289,2020,-0.022404253468248925,0.1827724873267209
4377,McAfee LLC,2020-10-22,3,Security Software,3.1239518949738874,2020,-0.022404253468248925,0.1827724873267209
4379,TGP Holdings III LLC,2020-12-11,3,Household Appliances Manufacturing,3.263585152330301,2020,-0.022404253468248925,0.1827724873267209
4380,Recess Holdings Inc,2020-03-20,3,Sporting Goods Manufacturing,2.5380397954783467,2020,-0.022404253468248925,0.1827724873267209
4381,Recess Holdings Inc,2020-06-12,3,Sporting Goods Manufacturing,2.7680239840653815,2020,-0.022404253468248925,0.1827724873267209
4382,Lonestar Resources US Inc,2020-03-18,4,Crude Oil & Natural Gas Exploration & Production,2.6010116566390824,2020,-0.022404253468248925,0.1827724873267209
4383,Lonestar Resources US Inc,2020-04-20,4,Crude Oil & Natural Gas Exploration & Production,2.691362587869703,2020,-0.022404253468248925,0.1827724873267209
4384,Lonestar Resources US Inc,2020-07-02,5,Crude Oil & Natural Gas Exploration & Production,2.891229799379864,2020,-0.022404253468248925,0.1827724873267209
4385,Learfield Communications LLC,2020-02-18,4,Radio Broadcasting,2.527088167450392,2020,-0.022404253468248925,0.1827724873267209
4386,ClubCorp Holdings Inc,2020-03-20,4,Golf Courses & Country Clubs,2.625652819701979,2020,-0.022404253468248925,0.1827724873267209
4387,USS Ultimate Holdings Inc,2020-04-13,3,Consumer Goods Rental,2.6941004948766913,2020,-0.022404253468248925,0.1827724873267209
4388,Big River Steel LLC,2020-12-09,3,Flat Rolled,3.359411897574899,2020,-0.022404253468248925,0.1827724873267209
4389,Golden Entertainment Inc,2020-03-20,3,Casinos & Gaming,2.647556075757887,2020,-0.022404253468248925,0.1827724873267209
4390,Golden Entertainment Inc,2020-12-04,3,Casinos & Gaming,3.35667399056791,2020,-0.022404253468248925,0.1827724873267209
4391,Certara Holdco Inc,2020-12-22,3,Health Care Testing Services,3.408694223700692,2020,-0.022404253468248925,0.1827724873267209
4393,ASG Technologies Group Inc,2020-05-27,3,Enterprise Software,2.874802357337933,2020,-0.022404253468248925,0.1827724873267209
4394,Diamond BC BV,2020-04-20,4,Industrial & Institutional Cleaning Chemicals Manufacturing,2.7734997980793583,2020,-0.022404253468248925,0.1827724873267209
4395,Diamond BC BV,2020-10-16,3,Industrial & Institutional Cleaning Chemicals Manufacturing,3.263585152330301,2020,-0.022404253468248925,0.1827724873267209
4397,Core & Main LP,2020-05-05,3,Industrial Equipment & Supplies Wholesalers,2.820044217198163,2020,-0.022404253468248925,0.1827724873267209
4401,Go Wireless Holdings Inc,2020-03-17,3,Consumer Electronics Stores,2.2615111877725074,2020,-0.022404253468248925,0.1827724873267209
4402,Go Wireless Holdings Inc,2020-08-06,3,Consumer Electronics Stores,2.6502939827648753,2020,-0.022404253468248925,0.1827724873267209
4403,Par Petroleum LLC,2020-11-02,3,Exploration & Production,2.902181427407818,2020,-0.022404253468248925,0.1827724873267209
4404,Navitas Midstream Midland Basin LLC,2020-03-24,3,Midstream - Oil & Gas,2.299841885870346,2020,-0.022404253468248925,0.1827724873267209
4405,BMC Acquisition Inc,2020-02-12,3,Insurance Brokers & Services,2.190325605590806,2020,-0.022404253468248925,0.1827724873267209
4406,BMC Acquisition Inc,2020-06-02,3,Insurance Brokers & Services,2.4942332833665306,2020,-0.022404253468248925,0.1827724873267209
4407,Glass Mountain Pipeline LLC,2020-03-27,3,Midstream - Oil & Gas,2.3107935138983002,2020,-0.022404253468248925,0.1827724873267209
4408,Glass Mountain Pipeline LLC,2020-05-11,4,Midstream - Oil & Gas,2.4339993292127833,2020,-0.022404253468248925,0.1827724873267209
4409,Deerfield Holdings Corp,2020-02-06,3,Financial Advisory Services,2.1875876985838176,2020,-0.022404253468248925,0.1827724873267209
4410,Deerfield Holdings Corp,2020-02-24,3,Financial Advisory Services,2.236870024709611,2020,-0.022404253468248925,0.1827724873267209
4411,Lakeland Holdings LLC,2020-03-20,4,Travel Services,2.308055606891312,2020,-0.022404253468248925,0.1827724873267209
4412,Lakeland Holdings LLC,2020-07-16,4,Travel Services,2.6311286337159556,2020,-0.022404253468248925,0.1827724873267209
4413,Lakeland Holdings LLC,2020-07-23,5,Travel Services,2.6502939827648753,2020,-0.022404253468248925,0.1827724873267209
4414,Balboa Intermediate Holdings LLC,2020-02-10,3,Enterprise Software,2.2204425826676797,2020,-0.022404253468248925,0.1827724873267209
4415,Moran Foods LLC,2020-01-09,5,Supermarkets,2.1437811864720016,2020,-0.022404253468248925,0.1827724873267209
4416,Centennial Resource Production LLC,2020-03-27,4,Exploration & Production,2.368289561045059,2020,-0.022404253468248925,0.1827724873267209
4417,Centennial Resource Production LLC,2020-04-23,4,Exploration & Production,2.442213050233749,2020,-0.022404253468248925,0.1827724873267209
4418,Centennial Resource Production LLC,2020-05-21,5,Exploration & Production,2.518874446429427,2020,-0.022404253468248925,0.1827724873267209
4419,Tortoise Borrower LLC,2020-03-20,3,Investment Companies,2.357337933017105,2020,-0.022404253468248925,0.1827724873267209
4420,Tortoise Borrower LLC,2020-11-02,4,Investment Companies,2.9788428236034963,2020,-0.022404253468248925,0.1827724873267209
4421,CIRCOR International Inc,2020-04-23,3,Flow Control Equipment Manufacturing,2.4559025852686913,2020,-0.022404253468248925,0.1827724873267209
4422,Exgen Renewables IV LLC,2020-07-16,3,Integrated Electric Utilities,2.6886246808627146,2020,-0.022404253468248925,0.1827724873267209
4423,Werner FinCo LP,2020-03-24,3,Fabricated Metal & Hardware Manufacturing,2.376503282066025,2020,-0.022404253468248925,0.1827724873267209
4425,Utz Quality Foods LLC,2020-06-05,3,Snack Food Manufacturing,2.595535842625105,2020,-0.022404253468248925,0.1827724873267209
4426,Utz Quality Foods LLC,2020-08-31,3,Snack Food Manufacturing,2.833733752233105,2020,-0.022404253468248925,0.1827724873267209
4428,Xperi Corp,2020-05-13,3,Intellectual Property - Semiconductor Design,2.546253516499312,2020,-0.022404253468248925,0.1827724873267209
4429,Big Ass Fans LLC,2020-09-30,3,Industrial Fans & Blowers Manufacturing,2.9377742184986686,2020,-0.022404253468248925,0.1827724873267209
4430,FXI Holdings Inc,2020-04-23,4,Plastic Products Manufacturing,2.4997090973805074,2020,-0.022404253468248925,0.1827724873267209
4431,Medallion Gathering & Processing LLC,2020-03-25,3,Crude Oil & Natural Gas Exploration & Production,2.420309794177841,2020,-0.022404253468248925,0.1827724873267209
4432,Strategic Materials Holding Corp,2020-04-20,4,Recycling Facilities,2.502447004387496,2020,-0.022404253468248925,0.1827724873267209
4433,CONSOL Energy Inc,2020-06-26,3,Thermal Coal Mining,2.6941004948766913,2020,-0.022404253468248925,0.1827724873267209
4434,CB URS Holdings Corp,2020-12-09,4,Logistics Services,3.181447942120646,2020,-0.022404253468248925,0.1827724873267209
4435,MRO Holdings Inc,2020-03-30,3,Industrial Maintenance Services,2.486019562345565,2020,-0.022404253468248925,0.1827724873267209
4436,Woodford Express LLC,2020-03-25,4,Midstream - Oil & Gas,2.2204425826676797,2020,-0.022404253468248925,0.1827724873267209
4437,Meredith Corp,2020-04-29,3,Periodical Publishers,2.3162693279122775,2020,-0.022404253468248925,0.1827724873267209
4438,Patterson-UTI Energy Inc,2020-03-26,3,Onshore Drilling,2.2204425826676797,2020,-0.022404253468248925,0.1827724873267209
4439,Inspire Brands Inc,2020-03-19,3,Restaurants,2.20127723361876,2020,-0.022404253468248925,0.1827724873267209
4440,Inspire Brands Inc,2020-11-02,3,Restaurants,2.82552003121214,2020,-0.022404253468248925,0.1827724873267209
4441,Inspire Brands Inc,2020-11-12,3,Restaurants,2.852899101282025,2020,-0.022404253468248925,0.1827724873267209
4442,IRB Holding Corp,2020-03-19,3,Fast Food Restaurants - Franchise,2.20127723361876,2020,-0.022404253468248925,0.1827724873267209
4443,IRB Holding Corp,2020-11-02,3,Fast Food Restaurants - Franchise,2.82552003121214,2020,-0.022404253468248925,0.1827724873267209
4444,IRB Holding Corp,2020-11-12,3,Fast Food Restaurants - Franchise,2.852899101282025,2020,-0.022404253468248925,0.1827724873267209
4445,Waste Pro USA Inc,2020-05-08,3,Solid Waste Collection,2.291628164849381,2020,-0.022404253468248925,0.1827724873267209
4446,Exactech Inc,2020-05-05,4,Reconstructive Implants Manufacturing,2.27520072280745,2020,-0.022404253468248925,0.1827724873267209
4447,JW Aluminum Continuous Cast Co,2020-12-22,4,Aluminum,2.907657241421795,2020,-0.022404253468248925,0.1827724873267209
4448,Digital Room Holdings Inc,2020-10-01,3,Printing Services,2.6831488668487373,2020,-0.022404253468248925,0.1827724873267209
4449,LUX HOLDCO III,2020-01-24,3,Specialty Chemicals Manufacturing,1.979506766052691,2020,-0.022404253468248925,0.1827724873267209
4450,Stepstone Group LP,2020-09-09,3,Investment Management,2.5873221216041395,2020,-0.022404253468248925,0.1827724873267209
4451,Stepstone Group LP,2020-09-18,3,Investment Management,2.611963284667036,2020,-0.022404253468248925,0.1827724873267209
4452,MB Aerospace Holdings II Corp,2020-03-30,4,Advanced Materials Manufacturing,2.124615837423082,2020,-0.022404253468248925,0.1827724873267209
4453,MB Aerospace Holdings II Corp,2020-11-24,4,Advanced Materials Manufacturing,2.778975612093335,2020,-0.022404253468248925,0.1827724873267209
4454,PS HoldCo LLC,2020-03-27,3,Beauty Salons,2.0944988603462082,2020,-0.022404253468248925,0.1827724873267209
4455,Zest Acquisition Corp,2020-03-30,3,Investment Holding Companies,2.0972367673531966,2020,-0.022404253468248925,0.1827724873267209
4456,Output Services Group Inc,2020-09-22,4,Printing Services,2.5599430515342547,2020,-0.022404253468248925,0.1827724873267209
4458,CHG PPC Parent LLC,2020-09-24,3,"Pasta, Noodles & Rice Manufacturing",2.5544672375202775,2020,-0.022404253468248925,0.1827724873267209
4459,Buena Vista Gaming Authority,2020-03-20,4,Casinos & Gaming,2.039740720206438,2020,-0.022404253468248925,0.1827724873267209
4460,Buena Vista Gaming Authority,2020-03-30,4,Casinos & Gaming,2.0671197902763234,2020,-0.022404253468248925,0.1827724873267209
4461,Carlisle FoodService Products Inc,2020-03-30,3,Housewares Manufacturing,2.0643818832693346,2020,-0.022404253468248925,0.1827724873267209
4462,CNX Midstream Partners LP,2020-02-05,3,Dry Natural Gas Pipelines,1.9165349048919553,2020,-0.022404253468248925,0.1827724873267209
